Gazepoint Trace Data File,  07:11:14  03/30/2017 
sampindx  EyeFound   XPos   YPos   PupilDiam    EyeX    EyeY   EyeZ   GazeTiSec   RpTiSec   FoucsRange    FixIndx
 1672        1      1270     348      7.10      3.3     2.1    -2.2    52.0347    52.0543        0.0     31
 1673        1      1268     333      7.08      3.2     2.1    -2.4    52.0430    52.0620        0.0     31
 1674        1      1270     324      7.04      3.2     2.1    -3.1    52.0513    52.0709        0.0     31
 1675        1      1270     329      7.04      3.2     2.0    -2.6    52.0597    52.0788        0.0     31
 1676        1      1267     323      7.05      3.1     2.0    -2.7    52.0680    52.0878        0.0     31
 1677        1      1265     329      7.03      3.1     2.0    -2.8    52.0763    52.0954        0.0     31
 1678        1      1262     344      7.05      3.1     2.0    -2.4    52.0847    52.1044        0.0     31
 1679        1      1249     340      7.03      3.0     2.0    -2.3    52.0930    52.1121        0.0     31
 1680        1      1182     342      7.04      2.9     2.0    -2.4    52.1013    52.1210        0.0     -1
 1681        1      1033     384      7.06      2.9     2.0    -2.3    52.1097    52.1289        0.0     -1
 1682        1       893     408      7.08      2.7     2.0    -2.1    52.1180    52.1376        0.0     -1
 1683        1       731     451      7.07      2.6     1.9    -0.8    52.1263    52.1454        0.0     -1
 1684        1       608     464      7.04      2.5     1.9    -0.9    52.1347    52.1543        0.0     -1
 1685        1       508     484      6.98      2.3     1.9    -0.9    52.1430    52.1622        0.0     -1
 1686        1       441     504      6.98      2.1     1.9    -0.7    52.1513    52.1710        0.0     32
 1687        1       409     518      7.01      1.9     1.9    -0.4    52.1597    52.1788        0.0     32
 1688        1       408     529      7.02      1.7     1.9    -0.3    52.1680    52.1878        0.0     32
 1689        1       424     526      7.06      1.5     1.8     0.3    52.1763    52.1954        0.0     32
 1690        1       417     534      7.05      1.3     1.8     0.4    52.1847    52.2043        0.0     32
 1691        1       419     510      7.01      1.0     1.7     0.3    52.1930    52.2122        0.0     32
 1692        1       421     506      6.98      0.8     1.7     0.3    52.2014    52.2209        0.0     32
 1693        1       421     523      6.96      0.5     1.6     0.1    52.2097    52.2288        0.0     32
 1694        1       416     530      6.99      0.2     1.6     0.2    52.2180    52.2377        0.0     32
 1695        1       416     525      6.98     -0.1     1.5     0.1    52.2263    52.2454        0.0     32
 1696        1       417     524      6.95     -0.5     1.5     0.1    52.2347    52.2544        0.0     32
 1697        1       418     533      6.95     -0.8     1.4    -0.1    52.2430    52.2621        0.0     32
 1698        1       416     511      6.94     -1.2     1.4    -0.1    52.2514    52.2710        0.0     32
 1699        1       415     512      6.94     -1.6     1.3     0.4    52.2597    52.2788        0.0     32
 1700        1       418     517      6.94     -2.0     1.3     0.3    52.2680    52.2876        0.0     32
 1701        1       418     517      6.94     -2.4     1.2     0.2    52.2763    52.2955        0.0     32
 1702        1       416     525      6.96     -2.9     1.2     0.1    52.2847    52.3043        0.0     32
 1703        1       422     509      6.95     -3.3     1.0     0.2    52.2930    52.3122        0.0     32
 1704        1       421     521      6.93     -3.8     1.1     0.4    52.3014    52.3209        0.0     32
 1705        1       415     531      6.96     -4.3     0.9     0.5    52.3097    52.3288        0.0     32
 1706        1       417     518      6.95     -4.8     0.9     0.5    52.3180    52.3376        0.0     32
 1707        1       424     504      6.93     -5.2     0.8     0.8    52.3263    52.3454        0.0     32
 1708        1       424     511      6.96     -5.6     0.8     1.0    52.3347    52.3543        0.0     32
 1709        1       420     541      6.98     -5.8     0.6     1.3    52.3430    52.3622        0.0     32
 1710        1       417     541      6.98     -6.1     0.6     1.3    52.3514    52.3709        0.0     32
 1711        1       415     540      6.97     -6.3     0.4     2.0    52.3597    52.3788        0.0     32
 1712        1       418     526      6.97     -6.4     0.5     1.9    52.3680    52.3877        0.0     32
 1713        1       418     524      6.95     -6.4     0.3     2.1    52.3764    52.3953        0.0     32
 1714        1       419     523      6.97     -6.4     0.3     1.9    52.3847    52.4043        0.0     32
 1715        1       417     507      7.04     -6.3     0.1     3.0    52.3930    52.4121        0.0     32
 1716        1       413     516      7.05     -6.2     0.1     3.0    52.4014    52.4209        0.0     32
 1717        1       413     516      7.05     -6.1    -0.1     3.9    52.4097    52.4287        0.0     32
 1718        1       414     511      7.06     -6.1    -0.1     4.0    52.4180    52.4377        0.0     32
 1719        1       412     521      7.03     -5.9    -0.2     4.3    52.4264    52.4457        0.0     32
 1720        1       412     521      7.01     -5.9    -0.2     4.3    52.4347    52.4544        0.0     32
 1721        1       410     507      7.06     -5.7    -0.4     5.0    52.4430    52.4622        0.0     32
 1722        1       410     503      7.08     -5.7    -0.4     5.0    52.4514    52.4710        0.0     32
 1723        1       408     482      7.08     -5.5    -0.6     5.3    52.4597    52.4787        0.0     32
 1724        1       407     485      7.09     -5.5    -0.6     5.3    52.4680    52.4876        0.0     32
 1725        1       403     492      7.16     -5.4    -0.7     5.6    52.4764    52.4954        0.0     32
 1726        1       405     495      7.17     -5.3    -0.7     5.7    52.4847    52.5044        0.0     32
 1727        1       405     483      7.14     -5.2    -0.8     5.6    52.4930    52.5121        0.0     32
 1728        1       406     466      7.12     -5.3    -0.8     5.4    52.5014    52.5209        0.0     32
 1729        1       404     487      7.10     -5.2    -0.9     4.9    52.5097    52.5288        0.0     32
 1730        1       415     498      7.10     -5.2    -0.9     4.8    52.5180    52.5377        0.0     32
 1731        1       450     477      7.12     -5.2    -1.0     4.2    52.5264    52.5454        0.0     32
 1732        1       475     484      7.15     -5.2    -1.0     4.2    52.5347    52.5543        0.0     33
 1733        1       480     492      7.17     -5.1    -1.1     4.0    52.5430    52.5621        0.0     33
 1734        1       478     482      7.15     -5.1    -1.1     3.7    52.5514    52.5709        0.0     33
 1735        1       480     478      7.11     -5.0    -1.2     2.7    52.5597    52.5788        0.0     33
 1736        1       479     476      7.11     -4.9    -1.2     2.5    52.5680    52.5877        0.0     33
 1737        1       483     466      7.14     -4.7    -1.3     1.9    52.5764    52.5956        0.0     33
 1738        1       485     469      7.14     -4.6    -1.3     1.6    52.5847    52.6043        0.0     33
 1739        1       473     471      7.18     -4.5    -1.4     1.7    52.5930    52.6122        0.0     33
 1740        1       473     472      7.19     -4.5    -1.4     1.7    52.6014    52.6209        0.0     33
 1741        1       477     484      7.14     -4.4    -1.4     1.3    52.6097    52.6288        0.0     33
 1742        1       477     481      7.15     -4.4    -1.4     1.4    52.6180    52.6377        0.0     33
 1743        1       476     482      7.16     -4.3    -1.4     1.0    52.6264    52.6453        0.0     33
 1744        1       474     486      7.14     -4.3    -1.4     0.8    52.6347    52.6544        0.0     33
 1745        1       473     490      7.16     -4.2    -1.5     0.6    52.6430    52.6621        0.0     33
 1746        1       474     488      7.17     -4.2    -1.5     0.7    52.6514    52.6709        0.0     33
 1747        1       476     487      7.17     -4.1    -1.5     0.4    52.6597    52.6788        0.0     33
 1748        1       477     491      7.16     -4.0    -1.5     0.4    52.6680    52.6875        0.0     33
 1749        1       474     490      7.18     -4.0    -1.5     0.3    52.6764    52.6954        0.0     33
 1750        1       471     487      7.20     -3.9    -1.5     0.3    52.6847    52.7043        0.0     33
 1751        1       472     477      7.22     -3.7    -1.5     0.4    52.6930    52.7122        0.0     33
 1752        1       469     483      7.23     -3.6    -1.5     0.5    52.7014    52.7211        0.0     33
 1753        1       469     488      7.21     -3.4    -1.5     0.2    52.7097    52.7288        0.0     33
 1754        1       472     496      7.22     -3.3    -1.5     0.4    52.7181    52.7377        0.0     33
 1755        1       478     495      7.24     -3.1    -1.5     0.7    52.7264    52.7455        0.0     33
 1756        1       476     494      7.25     -2.9    -1.5     0.9    52.7347    52.7543        0.0     33
 1757        1       472     496      7.25     -2.8    -1.4     0.5    52.7430    52.7621        0.0     33
 1758        1       475     498      7.24     -2.5    -1.4     0.4    52.7514    52.7710        0.0     33
 1759        1       472     491      7.26     -2.3    -1.4     0.7    52.7597    52.7788        0.0     33
 1760        1       469     478      7.26     -2.0    -1.4     0.5    52.7681    52.7877        0.0     33
 1761        1       472     483      7.25     -1.8    -1.3     0.5    52.7764    52.7954        0.0     33
 1762        1       472     471      7.23     -1.5    -1.4     0.2    52.7847    52.8043        0.0     33
 1763        1       469     461      7.26     -1.2    -1.3    -0.0    52.7930    52.8122        0.0     33
 1764        1       470     478      7.27     -0.9    -1.3     0.2    52.8014    52.8209        0.0     33
 1765        1       465     483      7.22     -0.6    -1.2    -0.1    52.8097    52.8288        0.0     33
 1766        1       486     502      7.30     -0.2    -1.3     0.1    52.8181    52.8376        0.0     33
 1767        1       541     548      7.40      0.1    -1.2    -0.4    52.8264    52.8454        0.0     -1
 1768        1       594     580      7.41      0.5    -1.3    -0.3    52.8347    52.8542        0.0     -1
 1769        1       640     582      7.38      0.9    -1.2    -0.6    52.8430    52.8622        0.0     34
 1770        1       655     571      7.35      1.3    -1.3    -0.8    52.8514    52.8710        0.0     34
 1771        1       655     564      7.40      1.6    -1.3    -1.1    52.8597    52.8789        0.0     34
 1772        1       656     563      7.41      2.1    -1.4    -1.2    52.8681    52.8876        0.0     34
 1773        1       655     591      7.40      2.4    -1.4    -0.9    52.8764    52.8956        0.0     34
 1774        1       653     596      7.43      2.9    -1.5    -0.8    52.8847    52.9043        0.0     34
 1775        1       651     575      7.41      3.2    -1.5    -1.4    52.8931    52.9122        0.0     34
 1776        1       651     575      7.42      3.7    -1.7    -1.6    52.9014    52.9211        0.0     34
 1777        1       650     583      7.45      4.0    -1.7    -1.7    52.9097    52.9288        0.0     34
 1778        1       647     576      7.45      4.4    -1.8    -2.1    52.9181    52.9376        0.0     34
 1779        1       649     583      7.44      4.7    -1.8    -2.7    52.9264    52.9456        0.0     34
 1780        1       650     594      7.47      5.0    -2.0    -2.5    52.9347    52.9543        0.0     34
 1781        1       650     590      7.49      5.2    -2.0    -3.0    52.9431    52.9622        0.0     34
 1782        1       666     577      7.48      5.4    -2.1    -3.3    52.9514    52.9709        0.0     34
 1783        1       739     553      7.67      5.3    -2.0    -4.1    52.9597    52.9788        0.0     -1
 1784        1       881     516      7.73      5.5    -2.1    -4.0    52.9681    52.9877        0.0     -1
 1785        1      1016     446      7.59      5.6    -2.1    -4.4    52.9764    52.9954        0.0     -1
 1786        1      1162     376      7.53      5.8    -2.3    -4.9    52.9847    53.0043        0.0     -1
 1787        1      1305     315      7.61      5.8    -2.2    -4.8    52.9931    53.0122        0.0     -1
 1788        1      1429     320      7.56      6.0    -2.3    -4.8    53.0014    53.0211        0.0     -1
 1789        1      1575     324      7.52      6.2    -2.2    -4.9    53.0097    53.0288        0.0     -1
 1790        1      1672     310      7.62      6.4    -2.3    -4.9    53.0181    53.0377        0.0     -1
 1791        1      1767     312      7.63      6.5    -2.2    -5.1    53.0264    53.0456        0.0     35
 1792        1      1796     311      7.64      6.6    -2.3    -4.8    53.0347    53.0544        0.0     35
 1793        1      1804     310      7.64      6.8    -2.2    -4.1    53.0431    53.0622        0.0     35
 1794        1      1800     308      7.56      7.1    -2.3    -4.6    53.0514    53.0713        0.0     35
 1795        1      1803     311      7.52      7.2    -2.1    -5.5    53.0597    53.0789        0.0     35
 1796        1      1799     318      7.57      7.4    -2.1    -4.8    53.0681    53.0879        0.0     35
 1797        1      1796     321      7.55      7.5    -1.9    -5.7    53.0764    53.0956        0.0     35
 1798        1      1795     322      7.53      7.6    -2.0    -5.5    53.0847    53.1043        0.0     35
 1799        1      1791     333      7.51      7.5    -1.8    -5.5    53.0931    53.1123        0.0     35
 1800        1      1786     321      7.51      7.6    -1.8    -5.6    53.1014    53.1212        0.0     35
 1801        1      1786     331      7.49      7.6    -1.7    -7.0    53.1097    53.1289        0.0     35
 1802        1      1787     341      7.48      7.5    -1.7    -7.1    53.1181    53.1378        0.0     35
 1803        1      1781     341      7.50      7.4    -1.5    -7.1    53.1264    53.1454        0.0     35
 1804        1      1780     352      7.50      7.4    -1.5    -6.7    53.1347    53.1544        0.0     35
 1805        1      1775     355      7.53      7.2    -1.3    -6.1    53.1431    53.1623        0.0     35
 1806        1      1777     350      7.55      7.2    -1.3    -5.9    53.1514    53.1710        0.0     35
 1807        1      1773     351      7.46      7.1    -1.2    -7.4    53.1597    53.1790        0.0     35
 1808        1      1773     355      7.50      7.0    -1.3    -7.2    53.1681    53.1878        0.0     35
 1809        1      1766     360      7.56      6.9    -1.2    -6.1    53.1764    53.1957        0.0     35
 1810        1      1766     358      7.55      6.9    -1.2    -5.7    53.1847    53.2044        0.0     35
 1811        1      1766     362      7.51      6.8    -1.0    -4.9    53.1931    53.2122        0.0     35
 1812        1      1769     357      7.52      6.6    -1.0    -4.8    53.2014    53.2212        0.0     35
 1813        1      1763     354      7.51      6.5    -0.9    -4.9    53.2097    53.2289        0.0     35
 1814        1      1760     361      7.47      6.4    -0.9    -5.3    53.2181    53.2378        0.0     35
 1815        1      1754     368      7.44      6.3    -0.8    -5.1    53.2264    53.2457        0.0     35
 1816        1      1755     359      7.46      6.1    -0.8    -4.9    53.2348    53.2544        0.0     35
 1817        1      1757     355      7.47      6.0    -0.7    -4.3    53.2431    53.2623        0.0     35
 1818        1      1758     367      7.45      5.8    -0.7    -4.3    53.2514    53.2711        0.0     35
 1819        1      1759     368      7.45      5.7    -0.6    -4.2    53.2597    53.2790        0.0     35
 1820        1      1760     369      7.45      5.6    -0.6    -4.0    53.2681    53.2878        0.0     35
 1821        1      1763     376      7.43      5.5    -0.5    -3.1    53.2764    53.2957        0.0     35
 1822        1      1762     373      7.42      5.3    -0.5    -3.4    53.2848    53.3044        0.0     35
 1823        1      1759     367      7.42      5.2    -0.4    -2.8    53.2931    53.3122        0.0     35
 1824        1      1758     365      7.44      5.2    -0.4    -2.7    53.3014    53.3211        0.0     35
 1825        1      1755     368      7.43      5.1    -0.3    -2.5    53.3098    53.3289        0.0     35
 1826        1      1756     376      7.42      5.1    -0.3    -2.2    53.3181    53.3378        0.0     35
 1827        1      1757     384      7.45      5.0    -0.2    -1.2    53.3264    53.3454        0.0     35
 1828        1      1758     382      7.46      5.0    -0.2    -0.8    53.3348    53.3544        0.0     35
 1829        1      1762     370      7.41      5.0    -0.1    -0.8    53.3431    53.3622        0.0     35
 1830        1      1760     371      7.41      4.9    -0.1    -0.9    53.3514    53.3710        0.0     35
 1831        1      1758     370      7.39      4.8    -0.0    -0.9    53.3597    53.3788        0.0     35
 1832        1      1756     369      7.40      4.8    -0.0    -0.7    53.3681    53.3878        0.0     35
 1833        1      1757     382      7.43      4.8     0.1    -0.2    53.3764    53.3956        0.0     35
 1834        1      1763     384      7.43      4.7     0.1     0.1    53.3848    53.4045        0.0     35
 1835        1      1764     371      7.41      4.7     0.1     0.1    53.3931    53.4122        0.0     35
 1836        1      1759     370      7.37      4.6     0.1    -0.0    53.4014    53.4211        0.0     35
 1837        1      1760     378      7.38      4.6     0.2     0.3    53.4098    53.4289        0.0     35
 1838        1      1762     364      7.41      4.6     0.2     0.3    53.4181    53.4377        0.0     35
 1839        1      1763     364      7.41      4.6     0.2     0.4    53.4264    53.4456        0.0     35
 1840        1      1764     366      7.40      4.5     0.2     0.3    53.4348    53.4544        0.0     35
 1841        1      1761     357      7.35      4.4     0.2    -0.4    53.4431    53.4622        0.0     35
 1842        1      1761     369      7.35      4.4     0.2    -0.2    53.4514    53.4711        0.0     35
 1843        1      1763     368      7.36      4.3     0.2    -0.2    53.4598    53.4789        0.0     35
 1844        1      1765     356      7.36      4.3     0.2    -0.2    53.4681    53.4878        0.0     35
 1845        1      1767     367      7.38      4.2     0.2     0.0    53.4764    53.4955        0.0     35
 1846        1      1769     370      7.37      4.0     0.2     0.1    53.4848    53.5044        0.0     35
 1847        1      1770     365      7.37      3.9     0.2     0.2    53.4931    53.5123        0.0     35
 1848        1      1765     371      7.34      3.8     0.2     0.1    53.5014    53.5213        0.0     35
 1849        1      1765     368      7.33      3.7     0.2     0.1    53.5098    53.5290        0.0     35
 1850        1      1766     359      7.33      3.5     0.2     0.1    53.5181    53.5379        0.0     35
 1851        1      1766     363      7.29      3.4     0.2     0.3    53.5264    53.5457        0.0     35
 1852        1      1771     366      7.28      3.3     0.2     0.3    53.5348    53.5543        0.0     35
 1853        1      1769     365      7.26      3.2     0.2    -0.1    53.5431    53.5622        0.0     35
 1854        1      1769     361      7.26      3.1     0.2     0.0    53.5514    53.5712        0.0     35
 1855        1      1768     361      7.26      3.0     0.2     0.3    53.5598    53.5789        0.0     35
 1856        1      1762     373      7.23      3.0     0.2     0.1    53.5681    53.5878        0.0     35
 1857        1      1766     374      7.23      2.9     0.2     0.4    53.5764    53.5956        0.0     35
 1858        1      1766     373      7.22      2.8     0.2     0.2    53.5848    53.6046        0.0     35
 1859        1      1764     368      7.20      2.7     0.2    -0.1    53.5931    53.6122        0.0     35
 1860        1      1769     369      7.18      2.6     0.2    -0.3    53.6014    53.6212        0.0     35
 1861        1      1768     374      7.16      2.4     0.2    -0.2    53.6098    53.6289        0.0     35
 1862        1      1769     364      7.17      2.3     0.2     0.4    53.6181    53.6379        0.0     35
 1863        1      1774     370      7.19      2.2     0.2     0.7    53.6264    53.6457        0.0     35
 1864        1      1769     373      7.17      2.1     0.3     0.8    53.6348    53.6544        0.0     35
 1865        1      1759     364      7.09      2.0     0.2    -0.0    53.6431    53.6622        0.0     35
 1866        1      1767     363      7.08      1.9     0.2     0.1    53.6514    53.6711        0.0     35
 1867        1      1772     368      7.11      1.8     0.2     0.1    53.6598    53.6789        0.0     35
 1868        1      1770     363      7.12      1.7     0.3     0.6    53.6681    53.6878        0.0     35
 1869        1      1771     363      7.15      1.6     0.3     1.1    53.6764    53.6956        0.0     35
 1870        1      1775     365      7.12      1.5     0.3     0.9    53.6848    53.7043        0.0     35
 1871        1      1777     366      7.10      1.4     0.3     1.2    53.6931    53.7121        0.0     35
 1872        1      1776     369      7.08      1.3     0.3     1.0    53.7014    53.7212        0.0     35
 1873        1      1780     367      7.07      1.3     0.3     0.7    53.7098    53.7289        0.0     35
 1874        1      1774     367      7.07      1.2     0.3     0.7    53.7181    53.7378        0.0     35
 1875        1      1769     368      7.08      1.1     0.3     0.7    53.7264    53.7456        0.0     35
 1876        1      1787     367      7.10      1.1     0.3     0.5    53.7348    53.7544        0.0     35
 1877        1      1809     367      7.11      1.0     0.3     0.8    53.7431    53.7621        0.0     35
 1878        1      1819     366      7.09      0.9     0.3     0.7    53.7515    53.7712        0.0     35
 1879        1      1819     369      7.08      0.9     0.3     0.5    53.7598    53.7789        0.0     35
 1880        1      1820     370      7.08      0.8     0.3     0.4    53.7681    53.7877        0.0     35
 1881        1      1818     370      7.08      0.7     0.3     0.3    53.7764    53.7955        0.0     35
 1882        1      1811     370      7.05      0.7     0.3     0.2    53.7848    53.8046        0.0     35
 1883        1      1811     369      7.05      0.6     0.3     0.2    53.7931    53.8123        0.0     35
 1884        1      1813     365      7.06      0.6     0.3     0.1    53.8015    53.8213        0.0     35
 1885        1      1815     366      7.04      0.5     0.3     0.4    53.8098    53.8290        0.0     35
 1886        1      1814     371      7.06      0.4     0.3     0.7    53.8181    53.8378        0.0     35
 1887        1      1813     363      7.05      0.3     0.3     0.5    53.8264    53.8455        0.0     35
 1888        1      1817     365      7.02      0.3     0.3     0.4    53.8348    53.8544        0.0     35
 1889        1      1816     367      7.01      0.2     0.3     0.2    53.8431    53.8621        0.0     35
 1890        1      1812     366      7.00      0.1     0.3     0.1    53.8515    53.8711        0.0     35
 1891        1      1811     365      6.99      0.0     0.3    -0.4    53.8598    53.8789        0.0     35
 1892        1      1813     362      6.98     -0.1     0.3    -0.2    53.8681    53.8877        0.0     35
 1893        1      1811     359      6.95     -0.1     0.3    -0.7    53.8764    53.8955        0.0     35
 1894        1      1812     357      6.94     -0.2     0.3    -0.8    53.8848    53.9044        0.0     35
 1895        1      1811     353      6.94     -0.3     0.3    -1.0    53.8931    53.9122        0.0     35
 1896        1      1808     351      6.94     -0.4     0.3    -1.1    53.9015    53.9211        0.0     35
 1897        1      1808     353      6.94     -0.5     0.3    -1.2    53.9098    53.9288        0.0     35
 1898        1      1807     348      6.93     -0.6     0.3    -1.1    53.9181    53.9377        0.0     35
 1899        1      1804     355      6.94     -0.7     0.3    -1.5    53.9264    53.9456        0.0     35
 1900        1      1804     362      6.93     -0.7     0.3    -1.9    53.9348    53.9545        0.0     35
 1901        1      1805     357      6.93     -0.8     0.3    -1.7    53.9431    53.9622        0.0     35
 1902        1      1803     360      6.93     -0.9     0.3    -1.7    53.9515    53.9711        0.0     35
 1903        1      1805     357      6.92     -1.0     0.3    -1.5    53.9598    53.9789        0.0     35
 1904        1      1807     363      6.93     -1.1     0.3    -1.5    53.9681    53.9877        0.0     35
 1905        1      1807     365      6.94     -1.2     0.3    -1.4    53.9765    53.9955        0.0     35
 1906        1      1801     362      6.93     -1.3     0.3    -1.1    53.9848    54.0044        0.0     35
 1907        1      1748     363      7.02     -1.5     0.3    -0.8    53.9931    54.0121        0.0     35
 1908        1      1644     337      7.06     -1.6     0.3    -1.0    54.0015    54.0210        0.0     -1
 1909        1      1464     329      7.00     -1.8     0.3    -0.9    54.0098    54.0290        0.0     -1
 1910        1      1310     299      7.04     -2.0     0.4    -0.9    54.0181    54.0377        0.0     -1
 1911        1      1135     263      6.98     -2.3     0.4    -0.5    54.0265    54.0455        0.0     -1
 1912        1       976     232      6.90     -2.6     0.5    -0.4    54.0348    54.0545        0.0     -1
 1913        1       812     199      6.88     -2.9     0.4    -0.3    54.0431    54.0622        0.0     -1
 1914        1       666     172      6.94     -3.3     0.5    -0.3    54.0515    54.0713        0.0     -1
 1915        1       542     213      6.95     -3.6     0.5    -0.3    54.0598    54.0789        0.0     -1
 1916        1       435     202      6.96     -4.1     0.5    -0.2    54.0681    54.0879        0.0     36
 1917        1       386     193      7.01     -4.5     0.4     0.5    54.0765    54.0957        0.0     36
 1918        1       374     202      6.98     -4.9     0.5     0.6    54.0848    54.1045        0.0     36
 1919        1       388     199      6.96     -5.3     0.4     0.8    54.0931    54.1124        0.0     36
 1920        1       381     204      6.96     -5.7     0.4     0.7    54.1015    54.1211        0.0     36
 1921        1       386     216      6.94     -6.1     0.3     1.0    54.1098    54.1290        0.0     36
 1922        1       386     221      6.92     -6.4     0.4     1.0    54.1181    54.1378        0.0     36
 1923        1       386     221      6.92     -6.6     0.3     0.9    54.1265    54.1456        0.0     36
 1924        1       379     215      6.95     -6.8     0.3     1.0    54.1348    54.1546        0.0     36
 1925        1       379     196      6.99     -7.0     0.2     2.1    54.1431    54.1623        0.0     36
 1926        1       380     215      6.97     -7.1     0.2     2.1    54.1515    54.1712        0.0     36
 1927        1       380     210      6.96     -7.2     0.1     3.0    54.1598    54.1790        0.0     36
 1928        1       378     206      6.96     -7.2     0.1     2.8    54.1681    54.1879        0.0     36
 1929        1       380     207      6.97     -7.2    -0.1     3.5    54.1765    54.1956        0.0     36
 1930        1       375     200      6.98     -7.2    -0.0     3.3    54.1848    54.2045        0.0     36
 1931        1       373     199      7.01     -7.2    -0.2     4.6    54.1931    54.2122        0.0     36
 1932        1       374     207      7.00     -7.2    -0.1     4.4    54.2015    54.2212        0.0     36
 1933        1       375     202      7.01     -7.1    -0.3     5.2    54.2098    54.2288        0.0     36
 1934        1       374     211      6.99     -7.1    -0.3     5.1    54.2181    54.2378        0.0     36
 1935        1       348     212      7.04     -7.0    -0.4     6.0    54.2265    54.2456        0.0     36
 1936        1       282     238      7.08     -7.0    -0.4     6.1    54.2348    54.2545        0.0     -1
 1937        1       219     258      7.14     -7.0    -0.6     6.2    54.2431    54.2624        0.0     37
 1938        1       205     251      7.13     -7.0    -0.5     6.1    54.2515    54.2711        0.0     37
 1939        1       213     237      7.13     -6.9    -0.7     5.3    54.2598    54.2790        0.0     37
 1940        1       207     239      7.12     -6.9    -0.7     5.3    54.2682    54.2879        0.0     37
 1941        1       203     232      7.10     -6.8    -0.8     4.4    54.2765    54.2956        0.0     37
 1942        1       207     229      7.11     -6.8    -0.8     4.1    54.2848    54.3046        0.0     37
 1943        1       201     214      7.12     -6.7    -0.9     3.8    54.2931    54.3122        0.0     37
 1944        1       201     218      7.13     -6.7    -0.9     3.9    54.3015    54.3211        0.0     37
 1945        1       192     208      7.08     -6.6    -1.1     3.3    54.3098    54.3289        0.0     37
 1946        1       190     205      7.07     -6.6    -1.1     3.3    54.3182    54.3376        0.0     37
 1947        1       190     209      7.05     -6.5    -1.2     2.1    54.3265    54.3455        0.0     37
 1948        1       195     213      7.03     -6.4    -1.2     1.4    54.3348    54.3544        0.0     37
 1949        1       192     209      7.05     -6.2    -1.3     0.7    54.3431    54.3622        0.0     37
 1950        1       190     211      7.07     -6.1    -1.3     0.6    54.3515    54.3712        0.0     37
 1951        1       190     208      7.09     -6.0    -1.5     0.8    54.3598    54.3790        0.0     37
 1952        1       190     208      7.10     -5.9    -1.4     0.6    54.3682    54.3878        0.0     37
 1953        1       188     211      7.07     -5.8    -1.6     0.1    54.3765    54.3957        0.0     37
 1954        1       186     215      7.07     -5.7    -1.6    -0.0    54.3848    54.4044        0.0     37
 1955        1       187     220      7.08     -5.5    -1.7    -0.4    54.3932    54.4121        0.0     37
 1956        1       187     220      7.11     -5.5    -1.7    -0.3    54.4015    54.4210        0.0     37
 1957        1       215     233      7.09     -5.3    -1.8    -0.5    54.4098    54.4289        0.0     37
 1958        1       288     292      7.12     -5.3    -1.8    -0.6    54.4182    54.4378        0.0     -1
 1959        1       366     382      7.17     -5.0    -1.9    -0.6    54.4265    54.4456        0.0     -1
 1960        1       421     486      7.24     -4.9    -1.9    -0.4    54.4348    54.4545        0.0     -1
 1961        1       472     587      7.19     -4.8    -2.0    -0.6    54.4432    54.4623        0.0     -1
 1962        1       511     618      7.19     -4.7    -2.0    -0.5    54.4515    54.4711        0.0     -1
 1963        1       538     649      7.24     -4.6    -2.1    -0.3    54.4598    54.4790        0.0     38
 1964        1       537     658      7.22     -4.7    -2.1    -0.3    54.4682    54.4879        0.0     38
 1965        1       538     655      7.24     -4.7    -2.2     0.3    54.4765    54.4956        0.0     38
 1966        1       544     642      7.21     -4.7    -2.3    -0.2    54.4848    54.5045        0.0     38
 1967        1       544     626      7.16     -4.7    -2.4    -0.6    54.4932    54.5122        0.0     38
 1968        1       542     629      7.18     -4.7    -2.4    -0.7    54.5015    54.5211        0.0     38
 1969        1       547     629      7.19     -4.8    -2.5    -1.0    54.5098    54.5292        0.0     38
 1970        1       547     632      7.20     -4.9    -2.5    -0.9    54.5182    54.5377        0.0     38
 1971        1       542     646      7.20     -4.9    -2.5    -1.1    54.5265    54.5455        0.0     38
 1972        1       544     645      7.19     -5.0    -2.5    -1.4    54.5348    54.5544        0.0     38
 1973        1       545     638      7.19     -5.0    -2.5    -2.1    54.5432    54.5621        0.0     38
 1974        1       541     650      7.20     -4.9    -2.5    -1.9    54.5515    54.5711        0.0     38
 1975        1       543     647      7.24     -4.8    -2.5    -2.3    54.5598    54.5790        0.0     38
 1976        1       544     644      7.26     -4.8    -2.5    -2.3    54.5682    54.5878        0.0     38
 1977        1       542     659      7.26     -4.7    -2.5    -2.1    54.5765    54.5956        0.0     38
 1978        1       542     653      7.23     -4.6    -2.5    -2.4    54.5848    54.6045        0.0     38
 1979        1       541     631      7.20     -4.5    -2.6    -2.6    54.5932    54.6124        0.0     38
 1980        1       542     629      7.21     -4.5    -2.6    -2.5    54.6015    54.6213        0.0     38
 1981        1       543     638      7.24     -4.4    -2.7    -2.4    54.6098    54.6290        0.0     38
 1982        1       541     640      7.27     -4.4    -2.7    -2.4    54.6182    54.6380        0.0     38
 1983        1       541     650      7.29     -4.4    -2.7    -1.9    54.6265    54.6456        0.0     38
 1984        1       542     659      7.32     -4.4    -2.7    -1.5    54.6348    54.6545        0.0     38
 1985        1       539     648      7.27     -4.4    -2.8    -2.0    54.6432    54.6622        0.0     38
 1986        1       538     646      7.27     -4.4    -2.8    -1.7    54.6515    54.6712        0.0     38
