Gazepoint Trace Data File,  07:00:14  03/30/2017 
sampindx  EyeFound   XPos   YPos   PupilDiam    EyeX    EyeY   EyeZ   GazeTiSec   RpTiSec   FoucsRange    FixIndx
  181        1      1517     396      7.10      4.0     0.9    -2.9    33.3004    33.3193        0.0      5
  182        1      1517     413      7.09      3.9     0.8    -3.2    33.3088    33.3285        0.0      5
  183        1      1516     414      7.08      3.9     0.8    -2.8    33.3171    33.3360        0.0      5
  184        1      1515     409      7.07      3.9     0.8    -3.3    33.3254    33.3453        0.0      5
  185        1      1517     407      7.09      3.8     0.7    -2.3    33.3337    33.3527        0.0      5
  186        1      1520     397      7.14      3.8     0.7    -1.9    33.3421    33.3622        0.0      5
  187        1      1518     394      7.10      3.7     0.6    -2.0    33.3504    33.3694        0.0      5
  188        1      1518     396      7.06      3.7     0.6    -2.3    33.3588    33.3786        0.0      5
  189        1      1520     389      7.07      3.7     0.5    -2.2    33.3671    33.3861        0.0      5
  190        1      1518     384      7.08      3.6     0.5    -1.7    33.3754    33.3952        0.0      5
  191        1      1520     391      7.09      3.5     0.4    -1.2    33.3837    33.4027        0.0      5
  192        1      1522     403      7.09      3.5     0.4    -1.7    33.3921    33.4119        0.0      5
  193        1      1524     399      7.09      3.4     0.4    -1.6    33.4004    33.4194        0.0      5
  194        1      1524     383      7.08      3.4     0.3    -1.3    33.4088    33.4287        0.0      5
  195        1      1521     378      7.09      3.4     0.3    -1.1    33.4171    33.4360        0.0      5
  196        1      1519     392      7.11      3.5     0.2    -1.1    33.4254    33.4453        0.0      5
  197        1      1524     401      7.10      3.5     0.2    -1.0    33.4338    33.4526        0.0      5
  198        1      1556     414      7.15      3.5     0.1    -0.9    33.4421    33.4620        0.0      5
  199        1      1602     415      7.21      3.6     0.1    -1.0    33.4504    33.4694        0.0      6
  200        1      1626     415      7.19      3.7     0.0    -0.8    33.4588    33.4787        0.0      6
  201        1      1638     402      7.16      3.7     0.0    -0.8    33.4671    33.4862        0.0      6
  202        1      1630     403      7.15      3.8    -0.0    -0.8    33.4754    33.4953        0.0      6
  203        1      1631     398      7.16      3.9    -0.0    -0.9    33.4838    33.5030        0.0      6
  204        1      1630     387      7.14      3.9    -0.1    -1.2    33.4921    33.5119        0.0      6
  205        1      1631     383      7.14      3.9    -0.1    -1.5    33.5004    33.5194        0.0      6
  206        1      1632     381      7.16      3.9    -0.1    -1.5    33.5088    33.5286        0.0      6
  207        1      1630     387      7.15      3.8    -0.1    -2.0    33.5171    33.5361        0.0      6
  208        1      1604     399      7.22      3.8    -0.1    -1.9    33.5255    33.5453        0.0      6
  209        1      1528     451      7.26      3.8    -0.1    -1.8    33.5338    33.5527        0.0     -1
  210        1      1430     487      7.25      3.7    -0.2    -1.9    33.5421    33.5619        0.0     -1
  211        1      1321     513      7.28      3.6    -0.2    -2.2    33.5504    33.5694        0.0     -1
  212        1      1262     543      7.31      3.5    -0.2    -2.0    33.5588    33.5785        0.0      7
  213        1      1265     550      7.30      3.5    -0.2    -1.8    33.5671    33.5860        0.0      7
  214        1      1261     558      7.30      3.4    -0.3    -1.8    33.5754    33.5952        0.0      7
  215        1      1263     568      7.31      3.3    -0.3    -1.5    33.5838    33.6027        0.0      7
