Gazepoint Data File,  06:58:47  03/30/2017
Raw Gazepoint Data (60 Hz Sampling Rate):

    samp  Eye     Gazepoint  Pupil   Eyeball-Position  Focus  Mark   Last     Gaze     Report
    indx Found    X      Y    Diam     X     Y     Z   Range  Cnt  Mark Time  Time     Time
         (t/f)  (pix)  (pix)  (mm)   (mm)  (mm)  (mm)   (mm)         (sec)    (sec)    (sec)

     56     1    896    320   3.74   -3.4   3.0   0.6   752.6    0     0.0000    35.2922    35.3120
     56     1    929    332   3.71   -4.0  -5.6   2.2   780.1    0     0.0000    35.3006    35.3196
     57     1    899    305   3.74   -3.5   3.0   0.7   752.6    0     0.0000    35.3089    35.3287
     57     1    925    330   3.70   -3.9  -5.6   2.4   780.1    0     0.0000    35.3172    35.3360
     58     1    892    321   3.71   -3.5   3.1   0.3   752.6    0     0.0000    35.3256    35.3452
     58     1    930    351   3.68   -4.0  -5.6   2.0   780.1    0     0.0000    35.3339    35.3528
     59     1    892    315   3.72   -3.5   3.1   0.1   752.6    0     0.0000    35.3422    35.3620
     59     1    927    325   3.68   -4.0  -5.7   1.7   780.6    0     0.0000    35.3505    35.3695
     60     1    887    333   3.73   -3.5   3.2   0.3   752.6    0     0.0000    35.3589    35.3786
     60     1    931    325   3.66   -3.9  -5.7   1.5   781.1    0     0.0000    35.3672    35.3862
     61     1    888    317   3.71   -3.5   3.2   0.3   752.6    0     0.0000    35.3756    35.3955
     61     1    930    324   3.67   -3.9  -5.7   2.0   781.1    0     0.0000    35.3839    35.4028
     62     1    889    312   3.70   -3.5   3.3   0.3   752.6    0     0.0000    35.3922    35.4121
     62     1    931    319   3.66   -3.9  -5.8   1.7   781.1    0     0.0000    35.4005    35.4194
     63     1    890    314   3.69   -3.4   3.3   0.3   752.6    0     0.0000    35.4089    35.4288
     63     1    927    329   3.67   -3.8  -5.8   1.7   781.1    0     0.0000    35.4172    35.4362
     64     1    888    304   3.69   -3.4   3.3   0.4   752.6    0     0.0000    35.4256    35.4454
     64     1    927    313   3.67   -3.7  -5.8   2.2   781.3    0     0.0000    35.4339    35.4528
     65     1    892    305   3.67   -3.3   3.3  -0.1   752.6    0     0.0000    35.4422    35.4621
     65     1    929    322   3.66   -3.6  -5.9   2.5   781.3    0     0.0000    35.4505    35.4695
     66     1    896    308   3.67   -3.3   3.4  -0.1   752.6    0     0.0000    35.4589    35.4788
     66     1    926    341   3.65   -3.5  -5.9   2.2   781.3    0     0.0000    35.4672    35.4862
     67     1    886    306   3.67   -3.2   3.4   0.1   752.6    0     0.0000    35.4756    35.4955
     67     1    926    331   3.66   -3.5  -5.9   2.6   781.5    0     0.0000    35.4839    35.5030
     68     1    885    308   3.65   -3.1   3.4  -0.1   752.6    0     0.0000    35.4922    35.5120
     68     1    927    331   3.64   -3.4  -5.9   2.1   781.5    0     0.0000    35.5006    35.5196
     69     1    892    311   3.66   -3.1   3.4  -0.2   752.6    0     0.0000    35.5089    35.5286
     69     1    930    320   3.65   -3.3  -6.0   2.0   781.6    0     0.0000    35.5172    35.5362
     70     1    897    312   3.65   -3.0   3.4  -0.3   752.6    0     0.0000    35.5256    35.5454
     70     1    933    320   3.65   -3.3  -6.0   1.8   781.9    0     0.0000    35.5339    35.5528
     71     1    897    313   3.66   -3.0   3.4  -0.3   752.6    0     0.0000    35.5422    35.5621
     71     1    932    309   3.68   -3.2  -6.1   2.0   781.9    0     0.0000    35.5506    35.5696
     72     1    892    306   3.67   -3.0   3.4   0.0   752.6    0     0.0000    35.5589    35.5787
     72     1    931    323   3.65   -3.3  -6.1   1.8   781.9    0     0.0000    35.5672    35.5862
