Gazepoint Trace Data File,  04:46:01  03/30/2017 
sampindx  EyeFound   XPos   YPos   PupilDiam    EyeX    EyeY   EyeZ   GazeTiSec   RpTiSec   FoucsRange    FixIndx
  451        1       584     634      6.84     -4.2     6.6     1.2    33.8592    33.8787      711.6     17
  452        1       589     610      6.74     -3.9     6.5     0.0    33.8758    33.8953      711.6     17
  453        1       589     620      6.78     -3.7     6.4     0.1    33.8925    33.9118      711.7     17
  454        1       590     609      6.78     -3.4     6.3     0.3    33.9092    33.9286      711.6     17
  455        1       591     597      6.82     -3.1     6.1     0.1    33.9258    33.9451      711.2     17
  456        1       591     619      6.82     -2.8     6.0     0.2    33.9425    33.9619      711.2     17
  457        1       591     599      6.84     -2.5     5.9     0.2    33.9592    33.9785      711.2     17
  458        1       589     607      6.82     -2.2     5.8    -0.3    33.9758    33.9951      711.2     17
  459        1       590     618      6.78     -1.9     5.6    -0.1    33.9925    34.0120      711.2     17
  460        1       588     596      6.84     -1.6     5.5    -0.5    34.0092    34.0286      711.2     17
  461        1       585     605      6.80     -1.3     5.3    -0.9    34.0258    34.0452      711.2     17
  462        1       592     604      6.82     -1.0     5.1    -1.3    34.0425    34.0618      711.1     17
  463        1       588     610      6.84     -0.8     5.0    -1.6    34.0592    34.0786      711.1     17
  464        1       577     601      6.78     -0.6     4.9    -2.0    34.0758    34.0951      711.1     17
  465        1       435     546      6.80     -0.4     4.8    -2.3    34.0925    34.1120      711.1     -1
  466        1       280     512      6.84     -0.4     4.7    -1.9    34.1092    34.1285      711.1     18
  467        1       248     487      6.88     -0.3     4.6    -1.7    34.1259    34.1451      710.7     18
  468        1       245     480      6.86     -0.3     4.6    -1.9    34.1425    34.1621      710.6     18
  469        1       238     476      6.80     -0.4     4.5    -2.0    34.1592    34.1785      710.6     18
  470        1       240     474      6.86     -0.4     4.4    -2.5    34.1759    34.1953      710.6     18
  471        1       244     483      6.86     -0.5     4.4    -2.9    34.1925    34.2118      710.6     18
  472        1       238     488      6.86     -0.7     4.4    -3.1    34.2092    34.2285      710.5     18
  473        1       238     490      6.86     -0.8     4.3    -3.3    34.2259    34.2455      710.1     18
  474        1       245     483      6.88     -0.9     4.3    -3.4    34.2425    34.2621      709.3     18
  475        1       243     492      6.86     -1.1     4.3    -3.8    34.2592    34.2787      708.8     18
  476        1       252     495      6.84     -1.3     4.3    -4.3    34.2759    34.2951      708.5     18
  477        1       185     501      6.88     -1.5     4.3    -4.1    34.2925    34.3120      708.0     18
  478        1       157     495      6.88     -1.7     4.3    -3.0    34.3092    34.3286      707.0     19
  479        1       165     497      6.84     -1.9     4.2    -2.8    34.3259    34.3452      705.6     19
  480        1       164     502      6.88     -2.1     4.3    -1.3    34.3425    34.3622      704.7     19
  481        1       162     500      6.86     -2.2     4.3    -0.8    34.3592    34.3787      704.7     19
  482        1       157     495      6.90     -2.4     4.3    -0.2    34.3759    34.3953      704.7     19
  483        1       162     496      6.86     -2.5     4.3    -0.2    34.3925    34.4121      705.0     19
  484        1       165     492      6.90     -2.7     4.4     0.2    34.4092    34.4286      705.0     19
  485        1       159     495      6.88     -2.8     4.4     0.2    34.4259    34.4453      705.0     19
  486        1       161     499      6.88     -2.9     4.4    -0.2    34.4425    34.4621      705.0     19
  487        1       161     498      6.86     -2.9     4.5    -0.2    34.4592    34.4787      705.0     19
  488        1       162     506      6.88     -3.0     4.6    -0.7    34.4759    34.4952      705.0     19
  489        1       162     494      6.88     -3.0     4.6    -0.5    34.4925    34.5120      705.0     19
  490        1       165     491      6.92     -3.0     4.7     0.5    34.5092    34.5286      705.0     19
  491        1       160     492      6.92     -3.0     4.8     0.6    34.5259    34.5455      705.0     19
  492        1       160     492      7.00     -3.0     4.8     0.9    34.5425    34.5619      705.1     19
  493        1       157     489      6.94     -2.9     4.8     1.1    34.5592    34.5789      705.4     19
  494        1       160     491      6.98     -2.9     4.9     1.4    34.5759    34.5954      705.4     19
  495        1       165     485      7.00     -2.8     5.0     1.9    34.5925    34.6123      705.4     19
  496        1       162     484      7.00     -2.7     5.0     2.1    34.6092    34.6287      705.4     19
  497        1       161     488      6.98     -2.7     5.1     1.8    34.6259    34.6454      705.4     19
  498        1       157     494      7.02     -2.6     5.2     1.6    34.6425    34.6622      705.6     19
  499        1       160     478      7.06     -2.5     5.2     2.6    34.6592    34.6787      705.7     19
  500        1       164     481      7.04     -2.4     5.3     2.7    34.6759    34.6954      705.7     19
  501        1       162     482      7.04     -2.3     5.3     2.3    34.6926    34.7121      705.8     19
  502        1       168     483      7.08     -2.2     5.3     2.5    34.7092    34.7289      706.3     19
  503        1       164     481      7.08     -2.1     5.4     2.3    34.7259    34.7454      706.5     19
  504        1       183     484      7.12     -1.9     5.4     2.4    34.7426    34.7619      706.6     19
  505        1       421     482      7.24     -1.6     5.5     2.3    34.7592    34.7787      706.7     -1
  506        1       682     430      7.18     -1.2     5.6     1.8    34.7759    34.7953      706.7     -1
  507        1       918     411      7.20     -0.6     5.7     1.6    34.7926    34.8120      706.7     -1
  508        1      1138     400      7.12      0.2     5.7     1.5    34.8092    34.8285      706.7     -1
  509        1      1284     391      7.18      1.0     5.8     1.3    34.8259    34.8453      706.7     20
  510        1      1313     398      7.14      2.0     5.8     0.9    34.8426    34.8622      706.7     20
  511        1      1314     394      7.16      3.0     5.9     1.1    34.8592    34.8787      706.7     20
  512        1      1314     387      7.18      3.8     6.0     1.6    34.8759    34.8956      706.7     20
  513        1      1308     391      7.12      4.5     6.2     1.2    34.8926    34.9120      706.7     20
  514        1      1302     400      7.10      4.9     6.3     0.9    34.9092    34.9287      706.8     20
  515        1      1306     402      7.06      5.2     6.4     1.0    34.9259    34.9455      706.9     20
  516        1      1304     385      7.12      5.1     6.4     2.1    34.9426    34.9621      706.9     20
  517        1      1303     388      7.10      5.2     6.5     1.9    34.9592    34.9787      706.9     20
  518        1      1306     398      7.10      5.0     6.5     1.5    34.9759    34.9957      707.0     20
  519        1      1305     391      7.12      5.0     6.5     2.1    34.9926    35.0123      707.4     20
  520        1      1299     379      7.08      5.0     6.5     2.2    35.0092    35.0289      707.7     20
  521        1      1304     391      7.04      5.0     6.4     1.9    35.0259    35.0455      707.7     20
  522        1      1303     381      7.04      5.0     6.3     2.0    35.0426    35.0622      707.9     20
  523        1      1305     390      7.04      5.0     6.2     1.9    35.0592    35.0788      708.0     20
  524        1      1306     405      7.02      4.9     6.2     2.0    35.0759    35.0955      708.0     20
  525        1      1308     397      7.02      4.9     6.1     2.6    35.0926    35.1124      708.0     20
  526        1      1304     383      7.00      4.8     6.1     2.7    35.1093    35.1288      708.0     20
  527        1      1349     385      7.06      4.7     6.0     3.0    35.1259    35.1454      708.0     20
  528        1      1436     377      7.02      4.7     5.9     3.4    35.1426    35.1621      708.6     21
  529        1      1442     362      6.96      4.7     5.8     3.3    35.1593    35.1792      708.9     21
  530        1      1441     381      7.00      4.6     5.7     3.3    35.1760    35.1955      709.3     21
  531        1      1441     359      7.00      4.6     5.7     3.1    35.1927    35.2122      710.1     21
  532        1      1445     363      6.98      4.5     5.5     3.0    35.2093    35.2289      710.4     21
  533        1      1442     362      6.96      4.6     5.4     3.0    35.2260    35.2455      710.4     21
  534        1      1443     376      6.96      4.6     5.4     3.0    35.2427    35.2621      710.4     21
  535        1      1441     363      6.94      4.6     5.5     2.9    35.2594    35.2787      710.6     21
  536        1      1446     373      6.92      4.5     5.6     2.7    35.2761    35.2956      710.8     21
  537        1      1449     364      6.94      4.4     5.5     3.2    35.2927    35.3122      710.9     21
  538        1      1445     361      6.88      4.3     5.5     2.8    35.3094    35.3289      710.9     21
  539        1      1446     365      6.88      4.1     5.5     2.7    35.3261    35.3454      710.9     21
  540        1      1447     357      6.90      4.1     5.4     3.0    35.3428    35.3624      711.4     21
  541        1      1445     360      6.92      4.0     5.3     3.0    35.3594    35.3790      711.7     21
  542        1      1447     358      6.86      4.0     5.3     3.0    35.3761    35.3955      711.8     21
  543        1      1444     372      6.82      4.0     5.3     2.4    35.3928    35.4121      712.1     21
  544        1      1453     362      6.84      3.8     5.3     2.1    35.4095    35.4287      712.3     21
  545        1      1442     359      6.86      3.8     5.3     2.1    35.4261    35.4456      712.6     21
  546        1      1448     365      6.82      3.7     5.3     1.9    35.4428    35.4622      712.6     21
  547        1      1448     367      6.90      3.6     5.3     2.3    35.4595    35.4789      712.6     21
  548        0         0       0      0.00      0.0     0.0     0.0    0.0000    0.0000        0.0     21
  549        1      1453     359      6.90      3.2     5.4     1.4    35.4928    35.5121      712.7     21
  550        1      1450     369      6.90      3.2     5.4     1.6    35.5095    35.5289      713.1     21
  551        1      1445     359      6.86      3.2     5.4     2.2    35.5262    35.5455      713.6     21
  552        1      1446     352      6.88      3.1     5.4     2.0    35.5428    35.5622      713.6     21
  553        1      1441     361      6.90      3.1     5.3     2.0    35.5595    35.5789      713.6     21
  554        1      1447     360      6.86      3.0     5.3     1.6    35.5762    35.5956      714.2     21
  555        1      1454     349      6.90      3.0     5.3     1.4    35.5928    35.6121      714.4     21
  556        1      1446     358      6.88      2.9     5.3     1.3    35.6095    35.6289      714.4     21
  557        1      1402     362      6.94      2.7     5.3     2.0    35.6262    35.6456      714.4     21
  558        1      1165     342      6.96      2.4     5.3     1.1    35.6429    35.6621      714.4     -1
  559        1       892     347      6.90      1.9     5.4     1.1    35.6595    35.6790      714.5     -1
  560        1       638     339      6.88      1.3     5.5     1.3    35.6762    35.6956      715.0     -1
  561        1       456     343      6.92      0.6     5.5     1.5    35.6929    35.7122      715.2     22
  562        1       427     336      6.98     -0.1     5.6     1.0    35.7095    35.7289      715.2     22
  563        1       419     355      6.96     -0.9     5.6     1.0    35.7262    35.7458      715.2     22
  564        1       421     361      6.94     -1.7     5.8     0.7    35.7429    35.7622      715.2     22
  565        1       414     362      6.96     -2.6     5.9     0.8    35.7595    35.7789      715.2     22
  566        1       416     358      6.96     -3.5     6.0     0.6    35.7762    35.7956      715.2     22
  567        1       417     365      6.94     -4.2     6.1     0.7    35.7929    35.8122      715.2     22
  568        1       416     369      6.94     -4.8     6.2     0.8    35.8096    35.8289      715.2     22
  569        1       409     365      6.92     -5.3     6.3     0.6    35.8262    35.8455      715.2     22
  570        1       416     361      6.92     -5.7     6.3     0.2    35.8429    35.8623      715.2     22
  571        1       418     371      6.90     -5.6     6.4     0.2    35.8596    35.8788      715.2     22
  572        1       412     354      6.94     -5.3     6.5     0.3    35.8762    35.8955      715.2     22
  573        1       409     362      6.94     -5.2     6.6     0.2    35.8929    35.9120      715.2     22
  574        1       412     361      6.92     -5.0     6.7    -0.3    35.9096    35.9289      715.2     22
  575        1       409     369      6.90     -5.0     6.7    -0.3    35.9262    35.9454      715.2     22
  576        1       417     365      6.90     -5.0     6.8    -0.3    35.9429    35.9620      715.2     22
  577        1       408     366      6.90     -5.0     6.8    -0.5    35.9596    35.9787      715.1     22
  578        1       411     362      6.88     -4.9     6.7    -0.4    35.9762    35.9955      715.1     22
  579        1       411     359      6.92     -4.8     6.6     0.2    35.9929    36.0123      715.1     22
  580        1       408     372      6.86     -4.7     6.7    -0.0    36.0096    36.0290      715.1     22
  581        1       411     360      6.90     -4.6     6.6    -0.9    36.0262    36.0455      715.1     22
  582        1       408     371      6.86     -4.5     6.6    -0.6    36.0429    36.0620      715.1     22
  583        1       413     352      6.86     -4.4     6.6    -0.5    36.0596    36.0788      715.0     22
  584        1       418     360      6.86     -4.4     6.5    -1.4    36.0762    36.0955      714.7     22
  585        1       412     365      6.88     -4.4     6.5    -1.3    36.0929    36.1123      714.6     22
  586        1       417     371      6.82     -4.4     6.5    -1.0    36.1096    36.1288      714.5     22
  587        1       416     364      6.86     -4.4     6.5    -0.9    36.1262    36.1454      714.0     22
  588        1       417     371      6.80     -4.4     6.5    -0.8    36.1429    36.1623      713.9     22
  589        1       412     375      6.84     -4.4     6.5    -0.4    36.1596    36.1788      713.9     22
  590        1       414     366      6.82     -4.5     6.5    -0.7    36.1762    36.1956      713.9     22
  591        1       412     361      6.80     -4.4     6.5    -0.6    36.1929    36.2121      713.9     22
  592        1       412     364      6.80     -4.4     6.5    -0.3    36.2096    36.2288      713.9     22
  593        1       410     360      6.86     -4.5     6.5     0.6    36.2263    36.2454      713.9     22
  594        1       413     363      6.78     -4.5     6.5     0.4    36.2429    36.2622      713.9     22
  595        1       419     360      6.74     -4.6     6.5    -0.1    36.2596    36.2789      714.0     22
  596        1       413     361      6.78     -4.6     6.5    -0.4    36.2763    36.2955      714.2     22
  597        1       282     386      6.80     -4.6     6.5    -0.2    36.2929    36.3119      714.2     23
  598        1       227     397      6.76     -4.6     6.5    -0.1    36.3096    36.3287      714.2     23
  599        1       224     403      6.76     -4.7     6.5    -0.2    36.3263    36.3454      714.2     23
  600        1       222     393      6.76     -4.7     6.5     0.1    36.3429    36.3619      714.2     23
  601        1       225     397      6.76     -4.8     6.5     0.2    36.3596    36.3788      714.2     23
  602        1       222     398      6.76     -5.0     6.5    -0.0    36.3763    36.3954      714.3     23
  603        1       225     401      6.74     -5.2     6.6    -0.2    36.3929    36.4125      714.3     23
  604        1       244     385      6.76     -5.3     6.6     0.3    36.4096    36.4290      714.3     23
  605        1       377     244      6.72     -5.3     6.6     0.2    36.4263    36.4454      714.3     -1
  606        1       444      95      6.68     -5.1     6.7     0.1    36.4429    36.4623      714.3     24
  607        1       436      59      6.74     -5.1     6.7     0.4    36.4596    36.4789      714.3     24
  608        1       414      61      6.72     -5.0     6.7     0.5    36.4763    36.4955      714.3     24
  609        1       406      67      6.74     -4.9     6.7     0.8    36.4929    36.5121      714.3     24
  610        1       403      64      6.76     -4.9     6.7     1.1    36.5096    36.5292      714.3     24
  611        1       397      64      6.76     -4.9     6.7     1.6    36.5263    36.5455      714.3     24
  612        1       405      68      6.74     -5.0     6.7     1.5    36.5429    36.5626      714.3     24
  613        1       401      66      6.76     -4.9     6.7     1.8    36.5596    36.5789      714.3     24
  614        1       401      65      6.78     -4.8     6.7     2.0    36.5763    36.5954      714.3     24
  615        1       402      72      6.76     -4.7     6.8     1.5    36.5929    36.6124      714.3     24
  616        1       407      77      6.76     -4.6     6.8     1.2    36.6096    36.6292      714.3     24
  617        1       384      85      6.76     -4.6     6.8     1.1    36.6263    36.6458      714.3     24
  618        1       384      86      6.74     -4.6     6.8     1.1    36.6429    36.6623      714.3     24
  619        1       377      86      6.80     -4.5     6.7     2.0    36.6596    36.6789      714.3     24
  620        1       385      84      6.78     -4.4     6.7     1.9    36.6763    36.6959      714.3     24
  621        1       385      87      6.78     -4.4     6.7     2.2    36.6930    36.7123      714.4     24
  622        1       382      85      6.82     -4.3     6.7     2.0    36.7096    36.7291      715.0     24
  623        1       405     106      6.78     -4.3     6.7     1.5    36.7263    36.7456      715.2     24
  624        1       439     109      6.82     -4.3     6.7     1.7    36.7430    36.7623      715.3     24
  625        1       444     108      6.80     -4.3     6.7     1.1    36.7596    36.7790      715.3     24
  626        1       443      97      6.84     -4.3     6.7     1.3    36.7763    36.7958      715.3     24
  627        1       442     106      6.80     -4.2     6.7     0.8    36.7930    36.8123      715.3     24
  628        1       444     111      6.78     -4.2     6.7     0.5    36.8096    36.8289      715.3     24
  629        1       441     104      6.82     -4.2     6.7     0.9    36.8263    36.8457      715.3     24
  630        1       397     105      6.82     -4.3     6.7     0.9    36.8430    36.8623      715.4     24
  631        1       287      90      6.78     -4.3     6.7     0.5    36.8596    36.8792      715.5     25
  632        1       293      80      6.82     -4.4     6.6     0.3    36.8763    36.8958      715.5     25
  633        1       283      80      6.80     -4.5     6.6     0.7    36.8930    36.9123      715.5     25
  634        1       277      88      6.78     -4.5     6.6     0.3    36.9096    36.9291      715.5     25
  635        1       278      89      6.76     -4.5     6.6     0.1    36.9263    36.9456      715.5     25
  636        1       275      83      6.78     -4.5     6.6     0.2    36.9430    36.9623      715.5     25
  637        1       275      81      6.78     -4.5     6.5     0.5    36.9596    36.9787      715.5     25
  638        1       277      93      6.74     -4.5     6.5     0.2    36.9763    36.9958      715.5     25
  639        1       275     103      6.72     -4.6     6.5    -0.2    36.9930    37.0125      715.5     25
  640        1       276      94      6.76     -4.5     6.5     0.2    37.0096    37.0288      715.5     25
  641        1       271     101      6.74     -4.6     6.5    -0.0    37.0263    37.0458      715.5     25
  642        1       277      91      6.72     -4.6     6.5    -0.0    37.0430    37.0627      715.5     25
  643        1       279      89      6.72     -4.6     6.4    -0.6    37.0596    37.0793      715.5     25
  644        1       259      99      6.68     -4.6     6.4    -1.4    37.0763    37.0958      715.5     25
  645        1       258     102      6.68     -4.6     6.4    -2.3    37.0930    37.1124      715.5     25
  646        1       260     101      6.72     -4.6     6.3    -2.1    37.1097    37.1294      715.3     25
  647        1       264     108      6.72     -4.7     6.3    -1.9    37.1263    37.1460      714.7     25
  648        1       264     118      6.72     -4.7     6.3    -1.6    37.1430    37.1625      713.7     25
  649        1       270     118      6.72     -4.8     6.3    -1.2    37.1597    37.1792      713.3     25
  650        1       263     115      6.72     -4.9     6.4    -0.7    37.1763    37.1958      713.3     25
  651        1       267     125      6.72     -4.8     6.4    -0.5    37.1930    37.2124      713.3     25
  652        0         0       0      0.00      0.0     0.0     0.0    0.0000    0.0000        0.0     -1
  653        0         0       0      0.00      0.0     0.0     0.0    0.0000    0.0000        0.0     -1
  654        0         0       0      0.00      0.0     0.0     0.0    0.0000    0.0000        0.0     -1
  655        0         0       0      0.00      0.0     0.0     0.0    0.0000    0.0000        0.0     -1
  656        0         0       0      0.00      0.0     0.0     0.0    0.0000    0.0000        0.0     -1
  657        0         0       0      0.00      0.0     0.0     0.0    0.0000    0.0000        0.0     -1
  658        0         0       0      0.00      0.0     0.0     0.0    0.0000    0.0000        0.0     -1
  659        0         0       0      0.00      0.0     0.0     0.0    0.0000    0.0000        0.0     -1
  660        1       241     259      6.70     -4.7     7.1    -5.2    37.3430    37.3623      713.9     26
  661        1       234     268      7.12     -4.8     7.3    -2.4    37.3597    37.3788      714.2     26
  662        1       256     249      6.90     -4.9     7.3    -0.6    37.3763    37.3956      714.0     26
  663        1       257     247      6.82     -4.8     7.1     0.4    37.3930    37.4121      713.5     26
  664        1       255     248      6.80     -4.8     7.0     0.4    37.4097    37.4289      713.3     26
  665        1       260     241      6.80     -4.8     7.0     0.7    37.4263    37.4453      714.1     26
  666        1       248     238      6.82     -4.8     6.9     0.4    37.4430    37.4624      715.0     26
  667        1       253     238      6.80     -4.8     6.9     0.2    37.4597    37.4789      715.3     26
  668        1       254     238      6.80     -4.9     6.9    -0.1    37.4763    37.4955      715.3     26
  669        1       253     244      6.80     -4.9     6.9    -0.2    37.4930    37.5123      715.3     26
  670        1       254     244      6.80     -4.9     6.8    -0.4    37.5097    37.5291      715.3     26
  671        1       256     239      6.78     -4.9     6.7    -0.7    37.5263    37.5457      715.3     26
  672        1       258     239      6.80     -4.9     6.8    -1.1    37.5430    37.5622      715.3     26
  673        1       256     240      6.82     -4.9     6.7    -0.9    37.5597    37.5788      715.3     26
  674        1       253     242      6.84     -4.9     6.7    -0.4    37.5763    37.5955      715.4     26
  675        1       252     245      6.86     -4.9     6.7    -0.3    37.5930    37.6122      715.4     26
  676        1       250     247      6.90     -4.8     6.8     0.4    37.6097    37.6291      715.4     26
  677        1       251     241      6.84     -4.7     6.7     0.2    37.6263    37.6456      715.4     26
  678        1       251     237      6.86     -4.6     6.7     0.7    37.6430    37.6623      715.4     26
  679        1       256     248      6.86     -4.6     6.7     0.6    37.6597    37.6789      715.4     26
  680        1       252     232      6.94     -4.5     6.7     1.6    37.6763    37.6956      715.4     26
  681        1       252     237      6.90     -4.4     6.7     1.1    37.6930    37.7122      715.4     26
  682        1       252     247      6.88     -4.4     6.7     0.7    37.7097    37.7287      715.3     26
  683        1       252     240      6.92     -4.3     6.7     0.6    37.7263    37.7457      715.9     26
  684        1       252     236      6.90     -4.3     6.8     0.4    37.7430    37.7625      716.1     26
  685        1       256     245      6.90     -4.3     6.8     0.3    37.7597    37.7791      716.1     26
  686        1       278     228      6.92     -4.3     6.8     0.1    37.7763    37.7956      716.1     26
  687        1       275     221      6.90     -4.3     6.8    -0.1    37.7930    37.8120      716.1     26
  688        1       269     233      6.88     -4.2     6.8     0.1    37.8097    37.8290      716.1     26
  689        1       271     223      6.88     -4.1     6.7     0.8    37.8264    37.8459      716.1     26
  690        1       273     226      6.88     -4.1     6.7     0.5    37.8430    37.8624      716.3     26
  691        1       275     226      6.86     -4.0     6.8     0.2    37.8597    37.8789      716.3     26
  692        1       270     235      6.84     -4.0     6.7     0.0    37.8764    37.8958      716.3     26
  693        1       271     231      6.82     -3.9     6.8    -0.1    37.8930    37.9122      716.3     26
  694        1       278     219      6.82     -3.8     6.8    -0.8    37.9097    37.9289      716.3     26
  695        1       278     227      6.84     -3.8     6.8    -0.7    37.9264    37.9458      716.3     26
  696        1       278     234      6.82     -3.7     6.8    -0.7    37.9430    37.9624      716.2     26
  697        1       280     221      6.80     -3.7     6.8    -0.8    37.9597    37.9788      716.1     26
  698        1       279     235      6.80     -3.7     6.8    -0.9    37.9764    37.9957      716.1     26
  699        1       276     229      6.80     -3.7     6.7    -0.8    37.9930    38.0126      716.1     26
  700        1       279     230      6.78     -3.6     6.7    -0.6    38.0097    38.0293      716.1     26
  701        1       276     234      6.78     -3.6     6.7    -0.7    38.0264    38.0457      716.1     26
  702        1       277     231      6.80     -3.6     6.7    -0.1    38.0430    38.0623      716.1     26
  703        1       276     219      6.78     -3.6     6.7    -0.0    38.0597    38.0791      716.2     26
  704        1       273     217      6.78     -3.6     6.8    -0.1    38.0764    38.0957      716.3     26
  705        1       274     226      6.74     -3.6     6.8    -0.4    38.0930    38.1122      716.3     26
  706        1       273     225      6.74     -3.7     6.8    -0.7    38.1097    38.1291      716.3     26
  707        1       274     222      6.76     -3.7     6.8    -0.8    38.1264    38.1458      716.3     26
  708        1       281     218      6.76     -3.7     6.8    -0.9    38.1431    38.1622      716.3     26
  709        1       280     219      6.78     -3.7     6.8    -0.8    38.1597    38.1789      716.3     26
  710        1       275     221      6.78     -3.7     6.9    -0.6    38.1764    38.1956      716.3     26
  711        1       280     217      6.78     -3.8     6.9    -0.3    38.1931    38.2121      716.3     26
  712        1       275     222      6.78     -3.8     6.9    -0.0    38.2097    38.2291      716.3     26
  713        1       274     225      6.80     -3.9     6.9     0.1    38.2264    38.2456      716.3     26
  714        1       274     223      6.80     -3.9     6.9     0.0    38.2431    38.2623      716.3     26
  715        1       272     225      6.80     -3.9     6.9     0.6    38.2597    38.2788      716.3     26
  716        1       274     221      6.80     -4.0     6.9     0.4    38.2764    38.2955      716.3     26
  717        1       277     217      6.78     -4.0     6.9     0.1    38.2931    38.3123      716.3     26
  718        1       272     221      6.78     -4.0     6.9    -0.3    38.3097    38.3290      716.3     26
  719        1       279     218      6.76     -4.1     6.9    -1.3    38.3264    38.3457      716.3     26
  720        1       276     217      6.86     -4.1     6.8    -1.1    38.3431    38.3624      716.3     26
  721        1       275     223      6.86     -4.1     6.8    -0.9    38.3597    38.3789      716.0     26
  722        1       275     222      6.88     -4.1     6.8    -0.1    38.3764    38.3955      715.5     26
  723        1       275     226      6.86     -4.2     6.8     0.1    38.3931    38.4124      715.3     26
  724        1       270     219      6.82     -4.2     6.8     0.5    38.4097    38.4290      715.3     26
  725        1       265     268      6.88     -4.2     6.7     0.2    38.4264    38.4457      715.3     26
  726        1       257     395      6.96     -4.2     6.7    -0.1    38.4431    38.4622      715.3     27
  727        1       271     450      6.94     -4.3     6.7    -0.1    38.4597    38.4789      715.3     27
  728        1       266     453      6.92     -4.3     6.6     0.4    38.4764    38.4955      715.3     27
  729        1       267     454      6.90     -4.4     6.6     0.5    38.4931    38.5121      715.1     27
  730        1       269     452      6.90     -4.5     6.6     0.4    38.5097    38.5288      715.1     27
  731        1       268     453      6.92     -4.5     6.6     0.4    38.5264    38.5454      715.1     27
  732        1       270     436      6.94     -4.6     6.6     0.7    38.5431    38.5622      715.1     27
  733        1       273     441      6.92     -4.6     6.6     0.0    38.5597    38.5789      715.1     27
  734        1       268     447      6.94     -4.7     6.6    -0.2    38.5764    38.5956      715.1     27
  735        1       267     453      6.98     -4.7     6.7     0.3    38.5931    38.6121      715.1     27
  736        1       268     454      6.92     -4.8     6.7     0.2    38.6097    38.6289      715.1     27
  737        1       283     399      6.94     -4.8     6.8    -0.8    38.6264    38.6454      715.1     27
  738        1       289     265      6.98     -4.8     6.8    -0.7    38.6431    38.6620      715.1     -1
  739        1       321     119      7.02     -4.9     6.8     0.1    38.6597    38.6790      715.2     28
  740        1       326      91      6.96     -4.9     6.8    -0.5    38.6764    38.6957      714.8     28
  741        1       313      89      7.02     -4.9     6.9     0.4    38.6931    38.7122      714.6     28
  742        1       303      98      7.04     -4.9     6.9     0.8    38.7098    38.7290      714.7     28
  743        1       302     100      7.02     -4.9     6.9     0.5    38.7264    38.7458      714.7     28
  744        1       299     103      7.02     -5.0     7.0     0.3    38.7431    38.7625      714.8     28
  745        1       299     100      7.00     -5.0     7.0     0.6    38.7598    38.7790      714.8     28
  746        1       298      98      7.06     -5.0     7.0     0.9    38.7764    38.7957      714.8     28
  747        1       299      99      7.02     -5.0     7.0     0.7    38.7931    38.8124      714.8     28
  748        1       299     104      7.02     -5.0     7.0     0.4    38.8098    38.8291      714.8     28
  749        1       294     103      7.02     -5.0     7.1     0.0    38.8264    38.8457      714.8     28
  750        1       295     105      7.04     -5.0     7.1     0.2    38.8431    38.8623      714.8     28
  751        1       296     108      7.02     -4.9     7.1     0.1    38.8598    38.8789      714.9     28
  752        1       299     105      7.04     -4.9     7.1    -0.3    38.8764    38.8959      714.9     28
  753        1       301     111      7.00     -4.9     7.1    -1.2    38.8931    38.9123      714.9     28
  754        1       279     107      7.04     -4.9     7.1    -1.0    38.9098    38.9290      714.9     28
  755        1       275     101      7.06     -4.9     7.1    -0.6    38.9264    38.9458      714.7     28
  756        1       275      96      7.08     -4.9     7.1    -0.1    38.9431    38.9625      714.3     28
  757        1       276      98      7.02     -4.9     7.1    -0.0    38.9598    38.9791      714.2     28
  758        1       275      96      7.04     -4.8     7.1     0.4    38.9764    38.9957      714.2     28
  759        1       277     102      7.06     -4.8     7.1     0.3    38.9931    39.0126      714.2     28
  760        1       277      96      7.06     -4.8     7.1     0.4    39.0098    39.0292      714.2     28
  761        1       276      99      7.06     -4.8     7.1     0.0    39.0264    39.0457      714.2     28
  762        1       277      97      7.08     -4.7     7.1     0.3    39.0431    39.0627      714.2     28
  763        1       279     103      7.04     -4.7     7.1    -0.0    39.0598    39.0791      714.1     28
  764        1       281     105      7.06     -4.7     7.1    -0.4    39.0764    39.0957      714.1     28
  765        1       276     115      7.06     -4.7     7.1    -0.5    39.0931    39.1124      714.1     28
  766        1       282     106      7.02     -4.7     7.1    -0.8    39.1098    39.1291      714.1     28
  767        1       280     110      7.06     -4.7     7.1    -0.7    39.1264    39.1459      714.1     28
  768        1       281     104      7.06     -4.7     7.1    -0.9    39.1431    39.1626      714.1     28
  769        1       278     113      7.06     -4.7     7.1    -0.9    39.1598    39.1793      714.1     28
  770        1       280     107      7.06     -4.7     7.1    -0.8    39.1764    39.1957      714.1     28
  771        1       280     112      7.06     -4.7     7.1    -0.7    39.1931    39.2122      714.1     28
  772        1       276     235      7.16     -4.7     7.2    -0.5    39.2097    39.2290      714.1     -1
  773        1       289     363      7.16     -4.8     7.2    -0.4    39.2264    39.2456      714.1     29
  774        1       283     413      7.18     -4.9     7.2    -0.4    39.2430    39.2621      714.1     29
  775        1       279     409      7.16     -5.0     7.2    -0.0    39.2597    39.2789      714.1     29
  776        1       279     406      7.18     -5.1     7.2     0.7    39.2763    39.2957      714.1     29
  777        1       279     407      7.14     -5.1     7.2     0.3    39.2930    39.3123      714.1     29
